Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1,2026 Q2 EST,2026 Q2 QTD,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1,2036 Q2
Akron - OH,0.00631202105432749,0.00541857350617647,0.000993876252323389,0.00357456086203456,0.00558773055672646,0.00823103170841932,0.000696045870427042,0.0021482789888978,0.00504569243639708,0.0127255972474813,7.34670247766189e-05,0.000936527620069683,0.0122235249727964,0.0105532109737396,0.000422726676333696,0.00220463937148452,0.00857014302164316,0.00493146060034633,0.0110440477728844,0.00627039419487119,0.0129889026284218,0.0290866624563932,0.0152650587260723,0.010207761079073,0.0182731095701456,0.0393131077289581,0.000633755058515817,-0.00384425255469978,0.0208473931998014,0.0164019726216793,-0.000412315363064408,-0.00123761757276952,0.0171461533755064,0.0215576738119125,-0.00305534806102514,-4.16741386288777e-05,0.0145359942689538,0.0126570453867316,-0.00271476549096406,0.00355451204814017,0.00946591421961784,0.0153890764340758,0.00494880974292755,-0.00407468620687723,-0.00254568993113935,0.00955465156584978,0.0126077393069863,-0.00213654525578022,-0.00115958775859326,0.0111822551116347,0.0132052795961499,-0.00160602165851742,-0.000929679779801518,0.0111532155424356,0.0128980735316873,-0.00203230394981802,-0.0012542069889605,0.010808952152729,0.0126886675134301,-0.00229442142881453,-0.00152953527867794,0.0106209889054298,0.0127295795828104,-0.00275753019377589,-0.00226043700240552,0.0103622861206532,0.0125280320644379,-0.0029633364174515,-0.00243691145442426,0.0101900361478329,0.01241993624717,-0.00310877687297761,-0.00264329393394291,0.00998283550143242,0.0121642742305994,-0.00332583906129003,-0.00277389190159738,0.0100964112207294,0.0122680552303791,-0.00317621207796037,-0.00266061630100012,0.0100585045292974,0.0121940122917295
Albany - NY,0.00586132425814867,0.00789924245327711,0.00717862695455551,0.00412978092208505,0.00531849637627602,0.00596646219491959,0.0041824784129858,0.00336275924928486,0.00265510566532612,0.00925249885767698,0.00307281268760562,0.00108354690019041,0.00687217712402344,0.00696887075901031,0.00181819382123649,0.0043804650194943,0.00637224828824401,0.00239883386529982,0.0124802095815539,0.00782100763171911,0.0046100108884275,0.020294439047575,0.0119193391874433,0.0114497002214193,0.0266266036778688,0.0236463975161314,0.00679052947089076,0.00604831241071224,0.015512689948082,0.0160292517393827,0.00128662167117,0.000321155472192913,0.0155548844486475,0.0121984835714102,-0.000166987636475824,0.00270106620155275,0.0124420858919621,0.0119556831195951,0.00584709877148271,0.00477852998301387,0.0115585923194885,0.0125447297468781,0.00277330330573022,-8.91476811375469e-05,0.00110186310485005,0.00874306447803974,0.0111538805067539,0.00178491370752454,0.00260521937161684,0.0102171245962381,0.0115615269169211,0.00202840496785939,0.00260726339183748,0.00994759518653154,0.0111326901242137,0.00163469533436,0.00225649680942297,0.00975484121590853,0.010986277833581,0.00154828489758074,0.00211660750210285,0.00952128320932388,0.00998700223863125,0.000550828815903515,0.00115501903928816,0.00882820691913366,0.00991169549524784,0.000440053059719503,0.0010629816679284,0.00875862129032612,0.00978915300220251,0.000347812543623149,0.000996220158413053,0.00860616192221642,0.00968853291124105,0.00025426666252315,0.00084760645404458,0.00890649389475584,0.0100627290084958,0.000653223716653883,0.00129784259479493,0.00868010800331831,0.00973539892584085
Albuquerque - NM,0.00759534258395433,0.0107591496780515,0.00651092594489455,0.000994128757156432,0.00714822486042976,0.0103613799437881,0.00449784519150853,0.00284945475868881,0.00578244682401419,0.0130770625546575,0.0101927872747183,0.00324411829933524,0.0140436850488186,0.0188821647316217,0.0123335309326649,-0.00136173027567565,0.00945982430130243,0.015319368802011,0.023025743663311,0.0110929468646646,0.0256457924842834,0.0564445033669472,0.0453665293753147,0.0014943303540349,0.0219880938529968,0.0363337621092796,0.0162932630628347,-0.00281385844573379,0.00840066559612751,0.0147051448002458,0.00354141811840236,-0.0100434739142656,0.0124050229787827,0.0177662074565887,-0.00424893200397491,0.00295994733460248,0.00698018213734031,0.0048974771052599,-0.00469866348430514,-0.00907654967159033,0.00558564718812704,0.00799052137881517,-0.00025296353851445,-0.00510354433208704,-0.010119860060513,0.00535504100844264,0.0130879487842321,-8.40770808281377e-05,-0.00596955791115761,0.00924105383455753,0.0151175390928984,0.00149011122994125,-0.00493091065436602,0.00964182429015636,0.0150801250711083,0.0013433035928756,-0.00508333975449204,0.00967149995267391,0.0152464881539345,0.00141473626717925,-0.00506128137931228,0.00953814666718245,0.0150098409503698,0.00117486726958305,-0.00557031854987144,0.00900705903768539,0.0150527479127049,0.00115470460150391,-0.00553136132657528,0.00899717211723328,0.0151023492217064,0.00114129914436489,-0.00554891768842936,0.00903474725782871,0.0150938155129552,0.0011518873507157,-0.00551629764959216,0.009045728482306,0.0150334453210235,0.00105847185477614,-0.00563513208180666,0.00919172167778015,0.015232521109283
Anchorage - AK,-0.00132443255279213,-0.0318352207541466,-0.0161284450441599,-0.00290127494372427,-0.00690074358135462,-0.00386572116985917,-9.89530744845979e-05,0.0105008939281106,0.00835427269339561,0.0103022363036871,-0.00644439738243818,0.00183141266461462,0.00374006642960012,0.00837656669318676,-0.00032915870542638,0.00907916855067015,0.0260939057916403,-0.0078026819974184,0.00757563579827547,0.00766956340521574,0.010498327203095,0.0273315589874983,0.0381411351263523,0.0180040262639523,0.0327413529157639,0.0539632886648178,-0.00113944278564304,-0.00202803267166018,0.0119440695270896,0.0530661903321743,0.00507630687206984,-0.0115982927381992,0.0110537214204669,0.0205034129321575,0.0109963221475482,-0.00320183346047997,0.00423766393214464,0.0193772558122873,-0.00258957268670201,0.000292530050501227,0.00287903030402958,0.0123200537636876,-0.000779637310188264,-0.00505789229646325,-0.00674852915108204,0.0090508135035634,0.0172064267098904,-0.00287556066177785,-0.00481825973838568,0.0111134517937899,0.0178537536412477,-0.00235846941359341,-0.00444663083180785,0.0112874284386635,0.0177418477833271,-0.0025492322165519,-0.00459978450089693,0.0111961709335446,0.0177408009767532,-0.00250622257590294,-0.00456095533445477,0.0111734326928854,0.0173952542245388,-0.00297210132703185,-0.00502363545820117,0.0107496595010161,0.0173352118581533,-0.00308912596665323,-0.00520898029208183,0.0106015717610717,0.0172372758388519,-0.00314178690314293,-0.00520202796906233,0.0106103383004665,0.0172328390181065,-0.0031951698474586,-0.0052549964748323,0.0105205588042736,0.0171361342072487,-0.0032802764326334,-0.00534150330349803,0.0107217067852616,0.0173303484916687
Asheville - NC,0.00851926300674677,0.00678876414895058,0.00722734071314335,0.00796355027705431,-0.00129211763851345,0.0124069014564157,0.00631506135687232,0.00514774164184928,0.00703734252601862,0.0143349803984165,0.0107276439666748,0.00126213673502207,0.0124664986506104,0.00894550979137421,0.00185790832620114,-0.00334233371540904,0.0108260400593281,0.000416611059335992,0.0132030602544546,0.0123242391273379,0.0159431919455528,0.0379243642091751,0.0376816093921661,0.0135939903557301,0.0174487549811602,0.0291246213018894,0.0110601615160704,0.00110374600626528,0.00556555390357971,0.00307423388585448,0.00345269381068647,0.00377448298968375,0.00298889935947955,0.0115635842084885,-0.00967359263449907,-0.00100161123555154,-0.0119937844574451,-0.005775794852525,-0.017868272960186,0.004918257240206,-0.0154955573379993,0.0050304145552218,0.000543466652743518,-0.00360842072404921,-0.0059170126914978,0.00370227335952222,0.00691847689449787,-8.24992312118411e-05,-0.000874465215019882,0.00819916371256113,0.00984346400946379,0.00221717311069369,0.000689846521709114,0.00879265926778316,0.00983729027211666,0.0019276860402897,0.000533066049683839,0.00888618174940348,0.010149547830224,0.00229334551841021,0.000784592004492879,0.0090386476367712,0.00944431126117706,0.000389174441806972,7.90594422142021e-05,0.00830214191228151,0.00955376867204905,0.00282866600900888,0.000790015386883169,0.009049859829247,0.00950002484023571,0.00161072285845876,0.000112562047434039,0.00830371864140034,0.0095574539154768,0.00156815489754081,0.000310563715174794,0.00860713049769402,0.00959838926792145,0.00156657223124057,0.000313855998683721,0.00836899690330029,0.00931924115866423
Atlanta - GA,0.0142198577523232,0.0134328966960311,0.010577036999166,0.00318896421231329,0.0105505082756281,0.0160702057182789,0.0063263913616538,0.00395090319216251,0.0132681243121624,0.0176870338618755,0.00992401130497456,0.00499652326107025,0.0146372010931373,0.0118899829685688,0.00424598390236497,-0.000181176728801802,0.00387332797981799,0.00679494952782989,0.0198832470923662,0.011042632162571,0.0259079169481993,0.0577382855117321,0.0430087856948376,0.0105264559388161,0.0134327225387096,0.0245798416435719,-0.00546532077714801,-0.0114215733483434,0.0087222633883357,-0.000484065880300477,-0.015001667663455,-0.00919218454509974,0.00515455100685358,0.000670641020406038,-0.0118007222190499,-0.00684675667434931,0.0085973534733057,0.0020420562941581,-0.00732764415442944,-0.00835086405277252,0.00406752247363329,0.0110896220430732,0.00114983774255961,-0.00169753469526768,-0.00516758253797889,0.00935474969446659,0.0120364157482982,-0.000959179655183107,-0.00376686383970082,0.0117950886487961,0.0129285147413611,-0.00010266198660247,-0.00330152944661677,0.0119416201487184,0.012813457287848,-0.000326381181366742,-0.00335689191706479,0.0120944855734706,0.0131171094253659,-1.1565258319024e-05,-0.00309140491299331,0.012305467389524,0.0125234974548221,-0.000137891911435872,-0.00353543367236853,0.0116616794839501,0.0127060385420918,-5.25607938470785e-05,-0.00339654949493706,0.0117547726258636,0.0128286415711045,9.773469355423e-05,-0.00326036917977035,0.0119069078937173,0.0128908669576049,0.000173063352121972,-0.00324080255813897,0.0119391465559602,0.0129346149042249,0.000159461313160136,-0.00328343291766942,0.0119015201926231,0.0128994807600975
Augusta - GA,0.00666423607617617,0.00678309565410018,0.00356399128213525,0.00261099776253104,0.00630528014153242,0.00872582197189331,0.00830754637718201,0.00713041331619024,0.00926460605114698,0.0104825226590037,0.00723766488954425,0.00403174897655845,0.0101061891764402,0.00950967986136675,0.00530785415321589,0.00950713362544775,0.00634087529033422,0.0119127379730344,0.0192284006625414,0.0103322388604283,0.0166700072586536,0.0256679374724627,0.0235501248389482,0.0137788355350494,0.0209831371903419,0.0199478156864643,0.00619213795289397,-0.00984208658337593,0.0118761155754328,0.00681877741590142,-0.000547518255189061,-0.0068201725371182,0.00505802920088172,0.0097356429323554,0.00284241721965373,0.0127431442961097,0.0109902173280716,0.00476706679910421,-0.00526104588061571,-0.00215707928873599,0.0121577484533191,0.00706232059746981,0.00426081381738186,-0.00409949757158756,-0.00396482925862074,0.00600354792550206,0.00827148742973804,-0.000209325517062098,0.00063367112306878,0.0101287616416812,0.0105312978848815,0.00145897665061057,0.00158828322310001,0.0102176927030087,0.0102147292345762,0.000988663290627301,0.00117659976240247,0.0101015195250511,0.0102501157671213,0.00107467302586883,0.00114639662206173,0.00999449286609888,0.00963987689465284,-0.000586325128097087,0.000490293721668422,0.00933871697634459,0.00963267870247364,0.00177358323708177,0.00111819384619594,0.00999788474291563,0.00952439568936825,0.000443266675574705,0.000350158370565623,0.00914848502725363,0.00942091271281242,0.00034933487768285,0.000500234484206885,0.00947010889649391,0.00950150191783905,0.000375604373402894,0.000534915190655738,0.00941199436783791,0.0094167934730649
Austin - TX,0.0107990810647607,0.00655952887609601,0.00494781509041786,0.000425833772169426,0.00763353426009417,0.0112150441855192,-0.00180888490285724,0.000699175463523716,0.00858829077333212,0.0176785457879305,0.00525156687945127,0.00112453941255808,0.0120981186628342,0.0150583302602172,0.00409951526671648,0.00052389083430171,0.00409749429672956,-0.00248558376915753,-0.000369694287655875,0.00362513540312648,0.0301214475184679,0.0575625412166119,0.031406681984663,0.0108164856210351,0.0231973472982645,0.0266752727329731,-0.00883508939296007,-0.0107035720720887,0.00598414707928896,-0.00135371694341302,-0.0242213625460863,-0.0148889794945717,-0.00140311161521822,-0.00464363535866141,-0.0208781268447638,-0.0153675153851509,0.00238579604774714,-0.00829445198178291,-0.02212636731565,-0.0174358859658241,0.000702242890838534,0.00991566572338343,0.00208816258236766,-0.00634861644357443,-0.00803474988788366,0.0081515135243535,0.0124378651380539,-0.00317176058888435,-0.00418288120999932,0.0124967508018017,0.0136684570461512,-0.0025686752051115,-0.00423466973006725,0.0120586231350899,0.0128866145387292,-0.00328035582788289,-0.00459640426561236,0.0120757706463337,0.0131599148735404,-0.00293950643390417,-0.00425470946356654,0.0122868679463863,0.0122420731931925,-0.00363794039003551,-0.00510864984244108,0.011235729791224,0.0126602947711945,-0.00328013650141656,-0.00482603721320629,0.0114669539034367,0.0129314661026001,-0.00313330325298011,-0.00461409520357847,0.011629655957222,0.0130518497899175,-0.00299544050358236,-0.00457297032698989,0.0117261642590165,0.0130838509649038,-0.00302006490528584,-0.00460771098732948,0.011661752127111,0.0130192069336772
Bakersfield - CA,0.00571917975321412,0.00849238596856594,0.0072962106205523,0.00657314481213689,0.0063472562469542,0.00723046856001019,0.00757973827421665,0.00606286153197289,0.0076188980601728,0.00925983209162951,0.0112868286669254,0.00992868281900883,0.00917830038815737,0.00909293722361326,0.0123233171179891,0.00482948124408722,0.00702509609982371,0.00930644199252129,0.0142078194767237,0.0167735256254673,0.0187773648649454,0.0309577975422144,0.0467979125678539,0.0264917276799679,0.0176692418754101,0.0179002899676561,0.0137094426900148,0.0017689400119707,0.010676215402782,0.00295948516577482,0.0125037850812078,0.00238983053714037,-0.000864068162627518,0.00705061247572303,0.00730437273159623,0.00141005858313292,0.00204704166390002,0.00451847910881042,0.00095502205658704,0.00267441803589463,0.00545417610555887,0.00578334461897612,0.00152071181219071,0.00233503663912416,0.00108323618769646,0.00456989975646138,0.00690260529518127,0.00440074689686298,0.00332332542166114,0.00694045657292008,0.00794294383376837,0.00524223456159234,0.00389020587317646,0.00723581481724977,0.00796527229249477,0.00520284287631512,0.00388932903297246,0.0072945598512888,0.00806863326579332,0.00529292039573193,0.00396239850670099,0.00730074709281325,0.00765070971101522,0.00490270741283894,0.00365134235471487,0.00694533670321107,0.00772871728986502,0.00490998523309827,0.00359582784585655,0.00690839672461152,0.00767564866691828,0.00489727547392249,0.00363264326006174,0.00692707719281316,0.00769741553813219,0.00490063894540071,0.00363598065450788,0.00692764855921268,0.00768282357603312,0.00482846144586802,0.0035644241143018,0.00685567548498511,0.00760723650455475
Baltimore - MD,0.0132914520800114,0.00705330958589911,-0.00547825125977397,0.00292012328281999,0.0090918093919754,0.00987835135310888,-0.000129228239529766,0.00123457540757954,0.00649138493463397,0.0118152163922787,0.0028999533969909,0.000501594098750502,0.0124251218512654,0.0107245920225978,-0.00142559269443154,-0.00159305613487959,0.00681374687701464,0.00768854049965739,0.0115603124722838,0.00927737355232239,0.0237002447247505,0.0379261672496796,0.0257774665951729,0.00528957694768906,0.0165770798921585,0.0201470497995615,-0.00311412708833814,-0.00252710282802582,0.0169736202806234,0.00667187012732029,-0.00750827696174383,7.24045385140926e-05,0.013708527199924,0.0160505138337612,-0.00473577296361327,0.000735413166694343,0.0136396251618862,0.00528375850990415,-0.0072950148023665,-0.00123538635671139,0.0108482325449586,0.00854098983108997,0.00110656255856156,-0.00772406253963709,-0.00562087586149573,0.0109464740380645,0.0120081100612879,-0.00430681090801954,-0.00250741117633879,0.0138628203421831,0.0133401518687606,-0.0032013829331845,-0.00169887719675899,0.0142505029216409,0.0134559748694301,-0.00326129049062729,-0.00175821862649173,0.0142614617943764,0.0135051207616925,-0.00322460616007447,-0.00180917081888765,0.0141365779563785,0.0130730597302318,-0.00364675186574459,-0.00211825198493898,0.0137788727879524,0.0130985276773572,-0.0036772305611521,-0.00215313606895506,0.0137150669470429,0.0130553785711527,-0.00371954939328134,-0.00226578139699996,0.0136967310681939,0.0129822408780456,-0.00378195848315954,-0.00230683037079871,0.0135942492634058,0.0128991408273578,-0.00385995209217072,-0.00241080392152071,0.013512491248548,0.0127851376309991
