Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1,2026 Q2 EST,2026 Q2 QTD,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1,2036 Q2
Flint - MI,679.170166015625,686.496459960938,691.001098632813,695.891418457031,701.23095703125,706.97412109375,711.909423828125,717.564453125,727.298889160156,735.101989746094,742.183898925781,748.999755859375,760.447021484375,764.880004882813,774.492126464844,777.243103027344,783.781616210938,796.631164550781,816.382629394531,830.443359375,846.648376464844,871.506469726563,892.523559570313,907.690856933594,923.815185546875,956.012939453125,956.221496582031,951.722290039063,952.333129882813,955.7275390625,962.341491699219,967.928283691406,975.876770019531,981.721557617188,995.103637695313,998.793029785156,1014.17175292969,1027.912109375,1030.82482910156,1036.06579589844,1047.58569335938,1056.92138671875,1050.45422363281,1055.38256835938,1052.10546875,1058.640625,1067.87609863281,1070.42602539063,1070.77893066406,1079.11584472656,1089.56359863281,1091.99584960938,1093.2431640625,1102.50073242188,1113.03198242188,1114.82458496094,1115.15734863281,1123.67333984375,1133.73132324219,1135.18176269531,1135.40466308594,1144.13623046875,1154.46130371094,1155.92102050781,1156.06640625,1164.77758789063,1175.04309082031,1176.28564453125,1176.21899414063,1184.84252929688,1195.16284179688,1196.25122070313,1196.04028320313,1204.658203125,1214.8828125,1215.76806640625,1215.34033203125,1224.18225097656,1234.7021484375,1235.79626464844,1235.50891113281,1244.26037597656,1254.65893554688
Fort Lauderdale - FL,1661.69311523438,1667.44665527344,1682.71240234375,1687.78308105469,1701.65454101563,1713.15258789063,1722.8564453125,1742.64147949219,1759.83581542969,1773.32922363281,1786.99890136719,1790.18713378906,1808.78576660156,1822.43664550781,1830.57995605469,1839.90673828125,1849.38354492188,1842.97619628906,1863.02807617188,1886.88061523438,1929.85095214844,2031.96215820313,2133.67431640625,2194.4326171875,2267.21606445313,2308.044921875,2308.30517578125,2319.25854492188,2347.44995117188,2348.62231445313,2333.31762695313,2333.86962890625,2367.72265625,2360.23291015625,2348.39453125,2350.48046875,2379.58642578125,2368.44458007813,2348.07763671875,2339.63061523438,2369.58276367188,2368.56298828125,2367.70385742188,2349.77758789063,2336.3349609375,2348.78881835938,2363.20971679688,2361.0224609375,2361.037109375,2384.79541015625,2405.6064453125,2405.99975585938,2410.3056640625,2438.44287109375,2460.900390625,2460.54516601563,2463.6025390625,2490.83959960938,2512.91650390625,2512.47192382813,2516.01928710938,2544.56689453125,2567.92846679688,2568.0625,2572.08911132813,2601.54663085938,2625.48364257813,2625.66333007813,2629.74047851563,2659.74926757813,2684.11328125,2684.31958007813,2688.52294921875,2719.1982421875,2744.10375976563,2744.05322265625,2748.19702148438,2779.4228515625,2804.65698242188,2804.43920898438,2808.5146484375,2840.00610351563,2865.45678710938
Fort Myers - FL,1404.96923828125,1416.4404296875,1431.4697265625,1439.51086425781,1454.23645019531,1462.8310546875,1469.06005859375,1486.09191894531,1500.21228027344,1504.85168457031,1516.97180175781,1526.96728515625,1540.90600585938,1549.5185546875,1560.94702148438,1571.82360839844,1573.65295410156,1581.00793457031,1593.14318847656,1605.71618652344,1638.30200195313,1714.43151855469,1814.15087890625,1874.69921875,1916.8369140625,1937.78857421875,1946.25646972656,2017.51843261719,2014.02795410156,1979.92663574219,1964.59313964844,1953.67846679688,1934.61608886719,1912.220703125,1879.06469726563,1869.64282226563,1889.37902832031,1836.99475097656,1783.00903320313,1754.61303710938,1755.92431640625,1755.87915039063,1755.14965820313,1745.54260253906,1734.17114257813,1740.98669433594,1747.92224121094,1748.18762207031,1749.88562011719,1763.91870117188,1777.81066894531,1781.83032226563,1788.04565429688,1805.19641113281,1819.28405761719,1821.14123535156,1824.3994140625,1839.11755371094,1851.71374511719,1852.87658691406,1856.33569335938,1871.85522460938,1885.17846679688,1884.66101074219,1887.9970703125,1903.54699707031,1917.40686035156,1921.52978515625,1926.41027832031,1943.81359863281,1958.07202148438,1959.89758300781,1963.56103515625,1979.83715820313,1994.32202148438,1996.16369628906,2000.27429199219,2017.44213867188,2032.24694824219,2034.12817382813,2038.32263183594,2054.86450195313,2068.93212890625
Fort Wayne - IN,779.68115234375,796.947692871094,794.948669433594,795.31201171875,805.999206542969,810.519287109375,818.715698242188,816.160400390625,833.309936523438,832.591552734375,850.348449707031,843.639770507813,853.532470703125,868.598754882813,862.82080078125,871.136413574219,872.158508300781,881.789367675781,905.457946777344,903.896118164063,925.48974609375,966.707153320313,1004.15466308594,1013.52398681641,1033.8125,1056.33947753906,1062.92529296875,1069.38720703125,1079.98620605469,1078.69506835938,1085.59997558594,1081.30065917969,1096.53784179688,1109.92846679688,1115.99731445313,1121.80639648438,1127.84106445313,1136.56945800781,1141.78881835938,1148.84533691406,1176.05444335938,1195.1708984375,1184.45373535156,1193.49938964844,1184.38903808594,1195.60144042969,1207.13110351563,1210.29296875,1205.056640625,1218.1259765625,1231.16125488281,1234.51953125,1230.41223144531,1244.79736328125,1257.95483398438,1260.39221191406,1254.90783691406,1268.33093261719,1280.9248046875,1283.08581542969,1277.49279785156,1291.3798828125,1304.408203125,1306.63403320313,1300.86047363281,1314.87036132813,1327.92370605469,1329.96813964844,1323.97314453125,1337.99035644531,1351.1533203125,1353.08374023438,1346.84301757813,1360.94165039063,1374.11877441406,1375.88916015625,1369.35852050781,1383.84899902344,1397.35144042969,1399.41271972656,1393.05895996094,1407.3125,1420.51794433594
Fresno - CA,931.528503417969,945.709533691406,956.300354003906,965.429321289063,977.165710449219,992.625854492188,1001.39135742188,1011.41613769531,1024.77209472656,1038.16955566406,1048.86315917969,1060.39465332031,1076.21325683594,1090.63525390625,1100.255859375,1109.67175292969,1118.76782226563,1134.90539550781,1151.91882324219,1173.14990234375,1203.31970214844,1247.50769042969,1282.08422851563,1296.30444335938,1319.11547851563,1343.8798828125,1350.04382324219,1362.71606445313,1377.39807128906,1393.3173828125,1402.84289550781,1407.79187011719,1422.22839355469,1437.4306640625,1444.73767089844,1446.86950683594,1457.31079101563,1473.04724121094,1475.23071289063,1475.21752929688,1483.02819824219,1489.8759765625,1483.78588867188,1489.40478515625,1485.35217285156,1494.22009277344,1508.00354003906,1513.00830078125,1514.19848632813,1526.16613769531,1541.6640625,1546.59692382813,1549.12683105469,1562.56176757813,1578.58984375,1583.13024902344,1585.00061035156,1598.12634277344,1614.06896972656,1618.72802734375,1620.94274902344,1634.86755371094,1651.78308105469,1657.0791015625,1659.74206542969,1674.16979980469,1691.62438964844,1697.11828613281,1699.81616210938,1714.58911132813,1732.439453125,1738.05456542969,1740.85827636719,1755.98132324219,1774.26440429688,1779.99108886719,1782.87194824219,1798.34167480469,1817.0556640625,1822.81579589844,1825.63439941406,1841.28857421875,1860.24011230469
Grand Rapids - MI,985.941162109375,998.241821289063,1004.06866455078,1009.60729980469,1018.45751953125,1033.04064941406,1038.26770019531,1042.87231445313,1058.291015625,1071.84216308594,1078.64672851563,1082.14123535156,1091.88269042969,1104.24328613281,1110.07958984375,1115.51599121094,1126.42346191406,1145.70959472656,1158.90222167969,1166.9482421875,1194.34545898438,1233.95202636719,1260.98071289063,1275.32836914063,1299.41882324219,1350.31970214844,1357.07885742188,1353.84069824219,1375.876953125,1405.16052246094,1405.54040527344,1411.41491699219,1425.36779785156,1448.47973632813,1452.09814453125,1455.63830566406,1473.10925292969,1495.25280761719,1502.25805664063,1482.2109375,1504.28356933594,1526.26965332031,1511.53015136719,1520.21228027344,1511.47741699219,1524.62670898438,1543.79162597656,1543.88891601563,1539.74243164063,1555.09704589844,1576.27307128906,1576.45275878906,1573.9423828125,1591.07629394531,1612.57922363281,1611.51147460938,1607.25793457031,1623.13049316406,1643.94885253906,1642.36804199219,1637.9677734375,1654.38208007813,1675.85534667969,1674.32287597656,1669.77502441406,1686.33728027344,1707.93798828125,1706.16833496094,1701.46179199219,1718.1572265625,1740.12084960938,1738.14965820313,1733.138671875,1749.92749023438,1771.99353027344,1769.72521972656,1764.34814453125,1781.58435058594,1804.1357421875,1802.02587890625,1796.75061035156,1813.59399414063,1835.75122070313
Greensboro - NC,840.434692382813,848.977783203125,854.239196777344,859.68310546875,869.820861816406,878.213073730469,883.047302246094,884.004089355469,891.750061035156,906.938110351563,917.938781738281,922.039367675781,932.042053222656,948.487426757813,957.1552734375,957.667541503906,961.904663085938,980.700256347656,1002.82189941406,1011.25823974609,1030.97485351563,1067.67797851563,1117.74206542969,1135.01794433594,1169.84973144531,1208.60778808594,1213.96496582031,1203.77612304688,1215.48168945313,1231.23681640625,1235.56127929688,1233.68334960938,1250.64245605469,1266.98461914063,1262.33410644531,1262.12536621094,1259.52526855469,1276.30383300781,1267.5595703125,1257.15002441406,1263.03466796875,1279.25231933594,1268.20373535156,1273.25109863281,1259.74523925781,1267.01184082031,1281.21643066406,1281.86755371094,1275.79907226563,1287.21496582031,1305.35803222656,1308.06018066406,1304.74462890625,1318.54138183594,1337.31799316406,1339.1171875,1334.27270507813,1347.00329589844,1365.39306640625,1366.91345214844,1362.08276367188,1375.33752441406,1394.37438964844,1394.47485351563,1389.1962890625,1402.30297851563,1421.56115722656,1424.88159179688,1420.28698730469,1434.54504394531,1454.05297851563,1455.50061035156,1449.67346191406,1463.02648925781,1482.81640625,1484.20764160156,1478.54809570313,1492.56945800781,1512.86804199219,1514.32373046875,1508.52087402344,1522.91857910156,1543.625
Greenville - SC,1058.95837402344,1068.71325683594,1068.72424316406,1063.634765625,1073.65307617188,1082.12658691406,1080.75207519531,1084.45324707031,1093.02587890625,1111.9599609375,1117.21398925781,1118.38818359375,1135.43835449219,1143.59924316406,1145.35144042969,1144.40563964844,1151.31762695313,1155.00305175781,1167.20288085938,1179.51049804688,1200.93237304688,1248.02954101563,1277.69641113281,1293.64965820313,1320.94384765625,1369.78894042969,1374.00732421875,1380.69409179688,1386.25048828125,1399.892578125,1391.38891601563,1390.00439453125,1394.84985351563,1411.42749023438,1399.43530273438,1412.36535644531,1432.3515625,1429.20080566406,1413.93896484375,1410.318359375,1419.88293457031,1427.79089355469,1421.73425292969,1416.79321289063,1406.07507324219,1416.19946289063,1428.96569824219,1425.47644042969,1423.42517089844,1438.46081542969,1455.95544433594,1454.99169921875,1456.2998046875,1474.11071777344,1492.27307128906,1490.0322265625,1489.62976074219,1506.17260742188,1523.71008300781,1521.0322265625,1520.78955078125,1538.07092285156,1556.373046875,1552.07971191406,1551.58166503906,1568.83935546875,1587.4931640625,1586.7958984375,1587.22119140625,1605.95874023438,1624.96606445313,1622.11840820313,1621.31311035156,1639.1611328125,1658.48498535156,1655.49584960938,1654.99670410156,1673.72998046875,1693.56945800781,1690.52734375,1690.05261230469,1708.84155273438,1728.65344238281
Gulfport-Biloxi-Pascagoula - MS,800.738708496094,803.272216796875,804.996704101563,809.689575195313,811.206115722656,814.048767089844,818.125183105469,819.937438964844,829.736694335938,838.48193359375,845.66259765625,853.677490234375,863.417175292969,875.419250488281,882.606872558594,889.941223144531,899.190979003906,879.542419433594,888.142150878906,891.799377441406,909.402038574219,936.025390625,956.679931640625,973.500305175781,985.790771484375,1006.72094726563,1037.00915527344,1048.31359863281,1054.86303710938,1076.96337890625,1084.50659179688,1085.8671875,1099.9658203125,1118.81103515625,1130.96459960938,1137.724609375,1150.22619628906,1154.86730957031,1159.09826660156,1167.7177734375,1170.09106445313,1180.37976074219,1174.61047363281,1178.56616210938,1172.88500976563,1176.78833007813,1183.48071289063,1187.66967773438,1188.60217285156,1196.18127441406,1206.0234375,1212.0244140625,1215.46057128906,1225.13024902344,1235.53979492188,1240.99670410156,1243.44372558594,1252.29382324219,1262.24487304688,1267.56555175781,1270.19201660156,1279.46472167969,1289.89013671875,1293.95458984375,1296.32421875,1305.40600585938,1315.97436523438,1323.15014648438,1326.3095703125,1336.30749511719,1346.81811523438,1352.26086425781,1354.35217285156,1363.40612792969,1374.0322265625,1379.5068359375,1381.86877441406,1391.53759765625,1402.51416015625,1408.12780761719,1410.60693359375,1420.51110839844,1431.64050292969
Harrisburg - PA,1035.37854003906,1044.1513671875,1041.97497558594,1042.68041992188,1053.65014648438,1061.66430664063,1063.91552734375,1066.73193359375,1076.10766601563,1090.25512695313,1099.72570800781,1104.82214355469,1116.07397460938,1123.94970703125,1135.70434570313,1131.51330566406,1139.95776367188,1149.376953125,1162.67785644531,1169.88928222656,1187.5947265625,1222.8642578125,1251.5341796875,1261.83337402344,1273.52685546875,1303.92529296875,1300.84912109375,1295.53186035156,1308.15148925781,1328.92150878906,1333.06335449219,1331.74487304688,1344.05456542969,1364.14990234375,1376.9619140625,1388.19140625,1404.09191894531,1420.31909179688,1424.70349121094,1424.54187011719,1441.07238769531,1447.88696289063,1440.25366210938,1445.90502929688,1436.65222167969,1449.43127441406,1466.72521972656,1471.25256347656,1466.91687011719,1482.21618652344,1500.51049804688,1504.10559082031,1500.14343261719,1516.43469238281,1534.98876953125,1538.06762695313,1533.11474609375,1548.68041992188,1566.85900878906,1569.431640625,1564.15075683594,1580.033203125,1598.64611816406,1601.33935546875,1595.87854003906,1611.97790527344,1630.83874511719,1633.36804199219,1627.67333984375,1644.009765625,1663.04638671875,1665.46875,1659.48950195313,1675.83459472656,1695.05444335938,1697.48474121094,1691.23010253906,1708.55261230469,1728.93786621094,1732.11853027344,1726.53186035156,1743.40783691406,1763.24328613281
Hartford - CT,1302.69372558594,1311.93664550781,1317.08178710938,1322.79162597656,1333.20446777344,1341.86767578125,1343.42993164063,1346.76696777344,1358.16748046875,1373.1552734375,1377.88208007813,1379.12036132813,1391.08422851563,1405.91174316406,1413.34497070313,1413.08801269531,1420.21765136719,1431.78063964844,1444.68225097656,1454.84985351563,1471.55041503906,1505.73486328125,1524.81555175781,1533.95458984375,1562.9765625,1602.53100585938,1615.24194335938,1615.15563964844,1641.42102050781,1669.48937988281,1676.91003417969,1680.79357910156,1712.93432617188,1741.23522949219,1752.96960449219,1751.8349609375,1781.341796875,1803.04833984375,1799.33349609375,1803.11059570313,1821.51965332031,1850.505859375,1831.39196777344,1848.30419921875,1843.54345703125,1860.375,1882.90344238281,1885.32373046875,1883.43103027344,1902.79284667969,1925.77563476563,1927.02416992188,1925.94567871094,1946.43835449219,1969.33190917969,1968.98095703125,1965.90246582031,1984.90417480469,2006.85827636719,2005.84204101563,2002.5244140625,2021.98461914063,2044.47839355469,2043.48742675781,2039.93774414063,2059.5537109375,2082.26782226563,2080.99462890625,2077.15063476563,2096.88232421875,2119.71606445313,2118.099609375,2113.95922851563,2133.69482421875,2156.60961914063,2154.62890625,2149.99243164063,2169.7294921875,2192.69384765625,2190.30883789063,2185.27001953125,2205.05859375,2228.03393554688
Honolulu - HI,1784.78283691406,1787.08544921875,1815.16064453125,1799.02856445313,1812.79833984375,1851.1953125,1856.20190429688,1849.42163085938,1845.67419433594,1898.91015625,1882.26904296875,1880.23474121094,1912.33850097656,1937.17797851563,1928.68603515625,1921.61865234375,1932.00158691406,1928.85217285156,1934.90698242188,1963.47570800781,2041.09094238281,2052.0830078125,2103.95654296875,2117.03881835938,2121.21142578125,2126.6689453125,2067.4990234375,2120.19873046875,2140.22241210938,2153.66625976563,2167.15673828125,2180.39477539063,2221.38427734375,2254.25952148438,2235.06079101563,2211.34643554688,2240.38940429688,2268.39672851563,2270.39501953125,2288.07153320313,2334.720703125,2352.77587890625,2327.00390625,2363.087890625,2364.62231445313,2396.11889648438,2421.77905273438,2433.89379882813,2435.67236328125,2465.70678710938,2488.74780273438,2496.17260742188,2496.13427734375,2526.4775390625,2548.59033203125,2553.95263671875,2551.31469726563,2579.85668945313,2600.70556640625,2605.1259765625,2601.9111328125,2630.71508789063,2651.8583984375,2656.12524414063,2652.81201171875,2681.92749023438,2703.11791992188,2707.115234375,2703.38720703125,2732.76220703125,2754.27880859375,2758.15942382813,2754.27319335938,2784.02758789063,2805.7646484375,2809.81030273438,2806.01147460938,2836.49438476563,2858.79858398438,2863.05297851563,2859.0390625,2889.93359375,2912.4169921875
Houston - TX,1158.29638671875,1159.53442382813,1158.55285644531,1156.75744628906,1161.50793457031,1164.86901855469,1179.70935058594,1186.46508789063,1193.4501953125,1199.97119140625,1201.50622558594,1201.69787597656,1209.58666992188,1218.59948730469,1218.25830078125,1219.60571289063,1222.93603515625,1219.67016601563,1224.06750488281,1225.32238769531,1243.68542480469,1281.85754394531,1306.306640625,1318.54565429688,1340.55334472656,1360.16003417969,1363.68151855469,1363.84228515625,1379.23059082031,1384.55444335938,1377.24011230469,1374.22985839844,1384.51989746094,1391.99694824219,1388.40783691406,1383.58068847656,1390.77331542969,1387.86010742188,1380.32727050781,1372.94665527344,1374.92138671875,1375.01391601563,1373.29040527344,1360.48217773438,1347.34228515625,1353.11499023438,1362.43640136719,1361.01513671875,1358.98461914063,1372.76684570313,1387.73706054688,1389.32629394531,1390.60949707031,1406.12915039063,1419.81616210938,1418.11083984375,1415.68762207031,1428.64282226563,1441.08032226563,1439.15942382813,1437.30126953125,1451.35180664063,1464.89916992188,1463.54919433594,1462.05395507813,1476.55578613281,1490.3271484375,1489.01684570313,1487.62683105469,1502.52282714844,1516.75830078125,1515.65222167969,1514.44995117188,1529.73876953125,1544.35388183594,1543.3017578125,1542.15161132813,1557.7138671875,1572.57641601563,1571.37292480469,1569.96789550781,1585.57495117188,1600.46276855469
Huntsville - AL,1032.21215820313,1040.19494628906,1045.85168457031,1048.58850097656,1056.86779785156,1068.1337890625,1072.62683105469,1075.62927246094,1084.99462890625,1102.86474609375,1110.75317382813,1120.98315429688,1130.24182128906,1148.60620117188,1159.99780273438,1170.32958984375,1180.62329101563,1195.00134277344,1210.62719726563,1219.9765625,1235.99987792969,1270.25402832031,1288.6923828125,1301.31225585938,1327.87854003906,1345.39013671875,1344.60375976563,1341.55639648438,1345.380859375,1337.25329589844,1335.05859375,1323.66857910156,1319.18981933594,1320.20361328125,1304.81530761719,1286.48107910156,1286.18176269531,1275.88598632813,1259.04895019531,1243.26428222656,1254.28100585938,1253.26916503906,1251.16259765625,1246.33947753906,1237.02990722656,1240.7373046875,1248.79284667969,1248.99072265625,1248.52233886719,1257.32788085938,1270.15954589844,1272.92919921875,1275.50610351563,1286.45434570313,1299.54150390625,1301.01330566406,1301.82946777344,1311.35778808594,1323.64880371094,1324.71752929688,1325.67993164063,1335.75708007813,1348.65576171875,1348.54907226563,1349.47277832031,1359.56750488281,1372.87463378906,1376.01904296875,1377.84240722656,1389.16760253906,1402.77026367188,1404.28637695313,1405.14318847656,1415.60864257813,1429.4208984375,1430.91589355469,1432.1455078125,1443.27307128906,1457.49267578125,1459.09240722656,1460.41613769531,1471.11779785156,1484.84838867188
Indianapolis - IN,918.0673828125,924.490417480469,928.933532714844,933.9755859375,942.500793457031,950.674377441406,955.523376464844,960.166687011719,968.712219238281,979.963745117188,984.329162597656,990.879333496094,1002.15783691406,1015.9560546875,1018.29364013672,1024.05505371094,1033.61547851563,1045.65991210938,1057.84362792969,1067.95361328125,1087.61401367188,1122.181640625,1150.51806640625,1163.59838867188,1191.10681152344,1236.455078125,1246.97607421875,1255.5078125,1272.54187011719,1286.77392578125,1288.1611328125,1291.81164550781,1310.21801757813,1323.69555664063,1323.68957519531,1325.96252441406,1339.35241699219,1349.98254394531,1342.03112792969,1333.03955078125,1350.48413085938,1361.33312988281,1352.92590332031,1353.58508300781,1346.90771484375,1356.38513183594,1369.86853027344,1370.5830078125,1370.88806152344,1385.27209472656,1403.69909667969,1407.21862792969,1410.70544433594,1427.36730957031,1445.669921875,1446.79443359375,1447.22399902344,1461.54638671875,1478.64758300781,1479.27722167969,1479.9990234375,1495.20751953125,1513.29040527344,1514.20568847656,1515.08471679688,1530.59814453125,1548.95446777344,1549.810546875,1550.56677246094,1566.349609375,1585.05651855469,1585.87194824219,1586.57727050781,1602.61962890625,1621.6494140625,1622.31005859375,1622.86889648438,1639.2001953125,1658.49536132813,1659.03051757813,1659.36853027344,1675.82800292969,1695.27893066406
Inland Empire - CA,1371.72839355469,1389.89819335938,1410.41271972656,1421.37048339844,1444.28686523438,1465.12316894531,1480.04614257813,1491.00988769531,1515.2060546875,1538.55322265625,1549.31140136719,1560.3544921875,1585.33618164063,1603.455078125,1617.55529785156,1627.240234375,1637.61303710938,1667.2353515625,1719.51538085938,1743.41015625,1808.33203125,1878.86840820313,1943.93139648438,1974.29089355469,2028.12243652344,2062.36474609375,2056.2509765625,2050.83374023438,2081.24560546875,2091.29321289063,2077.40478515625,2066.63818359375,2098.53930664063,2114.58374023438,2107.51879882813,2095.51611328125,2128.71704101563,2131.36865234375,2120.7275390625,2112.24633789063,2134.46166992188,2149.13208007813,2137.30834960938,2145.85083007813,2133.50927734375,2161.64453125,2185.76586914063,2191.169921875,2187.70947265625,2218.08764648438,2244.42260742188,2248.91772460938,2246.642578125,2279.07470703125,2306.2705078125,2310.34326171875,2306.818359375,2338.91625976563,2366.04833984375,2369.62915039063,2366.09301757813,2399.45556640625,2427.85693359375,2432.21997070313,2429.03344726563,2463.70874023438,2493.09594726563,2497.65771484375,2494.455078125,2530.17895507813,2560.45190429688,2565.21801757813,2562.00561523438,2598.7080078125,2629.79272460938,2634.56176757813,2631.10546875,2668.6728515625,2700.23852539063,2704.83959960938,2701.01489257813,2739.21704101563,2771.47436523438
Jackson - MS,841.134521484375,846.218994140625,849.545104980469,849.711853027344,855.904113769531,858.498596191406,862.952209472656,860.73046875,868.592895507813,870.614562988281,878.603210449219,881.113098144531,886.131286621094,895.790466308594,903.301208496094,907.849670410156,910.346862792969,923.864929199219,940.188659667969,941.04052734375,959.885681152344,993.451904296875,1004.42633056641,1021.57537841797,1041.63818359375,1056.98217773438,1089.09509277344,1075.0078125,1096.69116210938,1107.63818359375,1107.79016113281,1108.08654785156,1130.23645019531,1146.11572265625,1153.9775390625,1160.66296386719,1170.50402832031,1186.83581542969,1186.83752441406,1198.65893554688,1202.62121582031,1203.49938964844,1201.57690429688,1197.59826660156,1188.53771972656,1195.93200683594,1205.95788574219,1206.03540039063,1203.1630859375,1214.09582519531,1226.95642089844,1228.45593261719,1227.84143066406,1240.94592285156,1254.64758300781,1255.78686523438,1254.404296875,1267.02978515625,1280.54382324219,1281.60705566406,1280.37707519531,1293.52270507813,1307.595703125,1307.24499511719,1305.66003417969,1318.64428710938,1332.73657226563,1335.30712890625,1334.28991699219,1348.2197265625,1362.37561035156,1363.08166503906,1360.92907714844,1374.01928710938,1388.36499023438,1388.99438476563,1387.06591796875,1400.85815429688,1415.60437011719,1416.30065917969,1414.39929199219,1428.39916992188,1443.26977539063
Jacksonville - FL,1124.48327636719,1134.77807617188,1139.13159179688,1147.34924316406,1158.36022949219,1172.50500488281,1180.046875,1190.64526367188,1205.70690917969,1223.91015625,1237.40905761719,1242.05236816406,1256.39697265625,1268.92761230469,1273.37036132813,1279.18933105469,1287.56555175781,1299.49658203125,1320.36474609375,1330.51147460938,1366.90075683594,1445.29333496094,1508.64245605469,1525.94812011719,1549.01281738281,1583.42895507813,1575.53601074219,1569.97131347656,1589.80969238281,1580.23498535156,1561.90686035156,1545.818359375,1545.61865234375,1547.57861328125,1528.90930175781,1514.35131835938,1527.34204101563,1524.81872558594,1505.98193359375,1498.81359863281,1510.05932617188,1517.580078125,1509.49353027344,1507.77856445313,1496.86889648438,1505.74072265625,1518.53503417969,1515.95300292969,1511.06286621094,1524.08142089844,1539.78137207031,1538.23254394531,1535.86804199219,1551.17053222656,1567.03369140625,1564.14733886719,1560.08044433594,1574.41577148438,1590.15405273438,1587.53076171875,1584.14855957031,1599.56677246094,1616.42114257813,1614.46435546875,1611.68420410156,1628.03466796875,1645.7109375,1644.25048828125,1641.83911132813,1658.87060546875,1677.23901367188,1676.00769042969,1673.75476074219,1691.25451660156,1710.21960449219,1709.08923339844,1706.88806152344,1724.86022949219,1744.13073730469,1742.8876953125,1740.58874511719,1758.81188964844,1778.42944335938
Kansas City - MO,1020.27380371094,1026.83715820313,1032.75146484375,1038.14758300781,1046.91223144531,1053.05883789063,1057.97326660156,1060.09338378906,1069.89697265625,1080.67993164063,1079.92956542969,1084.13635253906,1094.37194824219,1107.46508789063,1108.55432128906,1111.82995605469,1120.14416503906,1126.8125,1133.64624023438,1136.07177734375,1155.03149414063,1183.10986328125,1194.56140136719,1204.93298339844,1229.09912109375,1267.47790527344,1273.57043457031,1273.01025390625,1294.10083007813,1316.19506835938,1316.44897460938,1312.62158203125,1332.4306640625,1358.16577148438,1360.92492675781,1357.42028808594,1380.85888671875,1392.40454101563,1384.88012695313,1380.76538085938,1402.37976074219,1422.1123046875,1407.80432128906,1419.77990722656,1416.4365234375,1433.10864257813,1450.22692871094,1449.47973632813,1446.78430175781,1463.11083984375,1480.39477539063,1479.29260253906,1478.19067382813,1496.29052734375,1513.81713867188,1511.51123046875,1508.76477050781,1525.75720214844,1542.83166503906,1540.21875,1537.69665527344,1555.48937988281,1573.30908203125,1570.90161132813,1568.35766601563,1586.38098144531,1604.3876953125,1601.81091308594,1599.11730957031,1617.44116210938,1635.76245117188,1633.06359863281,1630.23791503906,1648.7724609375,1667.29809570313,1664.45947265625,1661.42578125,1680.1552734375,1698.81225585938,1695.70581054688,1692.40258789063,1711.22387695313,1730.08679199219
Killeen - TX,820.704956054688,824.080505371094,825.459777832031,828.118530273438,831.286987304688,835.873718261719,837.457580566406,842.409118652344,849.609924316406,853.100524902344,860.400756835938,865.426513671875,876.968688964844,887.380249023438,895.517883300781,898.316162109375,902.583312988281,914.668151855469,933.079956054688,939.523803710938,953.743713378906,982.286499023438,1005.34600830078,1025.98706054688,1050.33923339844,1077.63244628906,1093.85717773438,1093.853515625,1102.79821777344,1117.00341796875,1122.38049316406,1117.86059570313,1110.86828613281,1108.89807128906,1098.06665039063,1103.6728515625,1107.75,1100.81408691406,1092.24035644531,1080.12377929688,1083.37280273438,1085.26037597656,1083.30639648438,1077.82470703125,1068.34704589844,1069.85961914063,1073.8369140625,1073.67907714844,1070.83740234375,1077.02075195313,1084.7138671875,1086.86877441406,1086.716796875,1094.88989257813,1102.90795898438,1104.27001953125,1103.03002929688,1110.43713378906,1118.28125,1119.95886230469,1119.24462890625,1127.39208984375,1135.87219238281,1137.97375488281,1137.47326660156,1145.89953613281,1154.60913085938,1156.78088378906,1156.39379882813,1165.03234863281,1173.99853515625,1176.26306152344,1175.90295410156,1184.71887207031,1193.84692382813,1196.18811035156,1195.89929199219,1204.93774414063,1214.11791992188,1216.39758300781,1215.96142578125,1224.90197753906,1234.08081054688
